payment_uuid,payment_date,amount,payment_method,policy_id
d1966288-42af-4934-bb83-bf71c7a22701,18-01-2024,6704,Credit Card,488
5983be0a-f9ef-4dd7-9dc5-0e902dceb2f0,29-04-2023,10672,UPI,604
03348243-0a68-4640-a080-6ff5e12b5005,14-06-2020,11535,Cash,308
0c7baec3-f4f5-4137-8f81-27144ffb0f09,04-04-2022,28897,UPI,441
a1e3db94-dc94-4990-a355-62689eceffb2,27-11-2022,43196,Credit Card,738
7b4b26bf-8809-4e4c-b434-993040794321,19-05-2023,44439,Debit Card,604
e8f0b93d-d132-40b8-b3d6-77dfb948bd40,18-07-2020,40483,UPI,774
cd9b1442-9cc2-4780-ab6c-0ea6e447b73c,09-07-2022,23356,Credit Card,258
e4e0c7f6-67f8-4e4e-9f21-f8e39c9c62be,12-05-2024,37973,UPI,278
e4d53149-a88f-4142-b976-80187126c190,19-09-2020,25138,Debit Card,337
2a8c36d5-05cd-43fb-894b-9df13478ffe9,06-02-2024,25857,UPI,291
9f594f84-86db-46bb-9987-8b678ac66f2d,30-09-2020,47620,Net Banking,271
de70ebf1-5ffc-4964-bd3b-73a9bddd60fb,09-06-2020,43496,Debit Card,350
1a9b2c10-3d0f-4fcc-8222-227be4e4bfb1,26-11-2019,14489,UPI,516
0bdc937b-4364-4f88-8e4c-8437306d93f2,10-03-2023,16131,Cash,115
38bb10be-97f5-4032-bd2f-02711cf1f258,04-04-2022,48884,Debit Card,500
7a89f749-fda7-4fbf-aa4c-b50ecbbf1394,01-02-2021,1319,UPI,482
78ba06e8-7ba8-42db-80f5-e23828d356cb,21-09-2024,25294,Debit Card,68
ffcd8072-d4da-4e81-8555-5a3ff8205e37,15-05-2021,38261,Net Banking,97
22c55ac4-c78a-4f14-b707-aad329611fdf,13-03-2021,46339,Cash,351
1a0d9bca-2849-4c65-8432-a7518cc04b8e,23-10-2021,32256,UPI,843
34c5c379-3c84-4eb7-9247-1eff8568b383,05-05-2020,9950,Credit Card,782
29ae6112-e281-4eec-acf2-42a108ab88da,22-12-2023,12358,Net Banking,514
7127e460-08f9-4beb-8660-89496bf21f10,04-02-2024,15964,UPI,484
be1aaf82-416a-4aa4-aaf7-41a32e2612ec,24-09-2024,6043,Net Banking,950
53475683-a9c6-4357-bc45-46569c007b4b,20-09-2022,30867,UPI,689
a9db4202-38a0-45fa-b4fa-a702a3750074,31-03-2024,8575,Debit Card,197
0fa755f3-3fd3-4696-978c-2c532913b4e3,28-09-2024,38553,Debit Card,873
e5b8a898-336b-48d8-896f-88c829893748,04-08-2021,8739,Debit Card,334
6e3392ba-fc38-4b68-876f-ed9412693e9c,20-01-2021,47879,Cash,670
c44200de-cc03-4e9d-85f9-681d46a229be,28-02-2020,30166,Cash,799
023c1c86-c66d-49d7-8756-4c61b807710b,07-05-2020,36597,Debit Card,956
544554b5-d423-452a-87e6-bfed480027a0,18-02-2020,13880,Net Banking,380
9d33d621-e918-493f-88d8-a3bfbdf66608,24-07-2024,8104,Net Banking,745
b74389b1-d2a5-4457-a94b-fed03bd21ebb,16-03-2024,18343,Net Banking,461
28d52008-fe78-45a7-b830-c936ae39c938,10-06-2020,16093,UPI,403
a0a3720b-c628-48b6-b180-1c92d027d86f,12-11-2019,38372,Credit Card,781
fbd8f936-0082-44f0-8a33-9af81d4627b4,22-11-2023,47059,Credit Card,992
521841b7-56e7-4ebe-bec6-8dc1c76e9c70,23-02-2021,21031,Debit Card,999
dbfba482-1df0-4237-9853-7eea334b1559,03-10-2021,23388,Net Banking,20
da0bc29b-59b9-468a-87df-ae564973ca4c,22-01-2021,41108,Debit Card,214
5397ec49-a2e3-4c02-a63a-06748f3e6a3b,03-01-2021,33441,Net Banking,302
1f33a9bd-62da-4319-88b8-e9da55f12ee5,14-01-2024,41795,Credit Card,330
2a6d1545-7706-43d4-8909-48fcd52d8692,10-05-2022,21947,Cash,334
f01e1f06-099a-4418-b44f-545b7411a402,18-07-2023,28345,Debit Card,817
ba532aff-f524-4661-b662-170d2762297e,19-03-2024,11534,UPI,451
103eacc5-ed75-44a4-a3b9-429b3f833bf7,26-10-2021,42964,Credit Card,77
63e69913-8d03-464b-bcd0-8520301d9cc3,05-02-2020,12914,Net Banking,741
0464f50d-7b3a-4746-985d-bbfc4c3884e8,28-07-2020,24504,UPI,482
66387025-2726-4c29-bb21-7e25ed418d33,06-06-2022,47650,Credit Card,800
fe41e89f-884e-4f63-81f2-4aca7a99d7ee,28-01-2022,33311,Cash,256
9b04906c-6bbc-4355-8840-cf16d065ac80,08-11-2020,14727,UPI,601
f721b06f-6597-40a6-8b04-20ebe6bfa6b0,08-11-2019,19376,Credit Card,58
88599e6b-6f40-47d9-a718-1ccaea06d31a,18-02-2024,32342,Net Banking,551
69f0e903-c7dd-4d6e-bdd9-505c496279b2,12-05-2024,19103,Net Banking,114
3f0fa5f4-f253-4a0b-a7cb-e3abd7f5b06b,14-07-2021,24120,Credit Card,333
e20bcd6a-fe24-4b73-a23e-8c46a4aad627,31-05-2022,48882,Cash,845
6797bd5c-c399-464f-892b-57bdb7d36537,04-02-2022,8437,Debit Card,604
7a60f88e-9558-45ee-b3b2-f83693fe072f,06-12-2021,15644,Debit Card,576
3401852b-fddd-4f51-9e98-d0c18bdbda07,02-02-2021,5312,Debit Card,336
8532dfe3-27e2-4290-b662-51887dec122f,09-09-2022,29064,Net Banking,571
6f408199-1f34-42f6-a802-7c281743cfe3,29-11-2021,27020,Net Banking,707
20ddce20-3722-490e-b405-b95039800292,08-12-2023,2071,Credit Card,892
23087bd2-cb12-4135-81ef-377c0a4313e2,13-04-2022,39509,Net Banking,981
0125f0e9-db04-4f16-b379-04cab57bb348,24-12-2020,42818,Cash,766
dd919ee0-47d0-4c50-a37d-bc9d4bbded11,26-01-2022,44345,Debit Card,329
97586154-baee-4360-b250-6a117da1f0c6,10-05-2022,23948,Cash,371
ec7406c8-806d-4856-8b19-93fed8b7147d,02-08-2020,17318,Net Banking,262
41cbdc22-1059-4725-941e-6f4fdfba16d7,08-01-2024,30577,Credit Card,144
7297522d-8d46-4ca1-a531-2a8b5c55dad0,25-01-2024,6840,Cash,438
a5e8a1f1-39df-4bc2-a3f8-f4182cf6bd47,16-08-2022,20419,Cash,818
32b95697-758c-4906-ae55-e2eebf7fc834,21-06-2024,3354,UPI,62
147c945a-cbcc-4729-8f41-0a1e697fcb36,14-01-2022,45736,UPI,383
b5f7d7cb-0af7-4d7b-b091-bba3dec9a097,06-11-2023,1794,Cash,33
7cca3d70-5d84-4406-ad06-0be0e74f3b6f,19-01-2024,48030,Net Banking,810
730c0211-e5d2-4f77-8d39-0e33f158ee87,03-03-2020,27402,Net Banking,589
65bf1eec-30bb-4ee8-8c9d-e2a27dfe93d9,14-02-2021,17354,Credit Card,753
13e6dbea-2eff-4e6a-ae7a-4fc16e8387fb,19-08-2021,4702,Credit Card,998
ae6d524e-7b50-4fdf-8799-a0305f3d2cc9,07-10-2024,28356,Credit Card,545
a16d01d3-fc74-443f-8dad-6652cc5e6225,29-11-2020,8753,UPI,867
6963e493-581e-442a-80b5-abaaec3ea67d,11-02-2024,42723,UPI,945
9e6ec366-7059-4b6c-a40b-6277114f5025,01-06-2021,23954,Debit Card,770
eed03b7f-fb76-4331-af61-76b9ad2b0a29,30-06-2020,4581,Cash,838
1182f340-018b-4da2-b61f-c369b4706152,09-04-2020,14566,Cash,911
94a21cd0-2bf5-4cbb-991a-b9c8c8d087a2,12-05-2020,44146,Debit Card,667
7a7ca483-1321-4846-8ef7-0beef40c5329,26-12-2022,17191,Debit Card,664
ca99c698-7b36-449e-9de3-a476d38b530a,16-07-2023,29186,Cash,541
9153e4fb-4f82-4c68-aa65-952763148072,20-05-2020,39275,Cash,911
f3967def-8b3e-4cae-a9b7-b376cc4b1389,07-08-2020,2053,UPI,301
f573b411-b7cc-4dbf-9458-20ee2420acd7,22-11-2019,1311,Cash,20
f83c60bb-7018-443f-90d0-65aa4db5d261,15-04-2022,1418,Net Banking,438
2eb14175-29a6-4748-b58d-f3c71b303343,04-11-2021,8374,Debit Card,599
f912b06f-232f-4301-b9ee-017d0472fb35,02-08-2023,34052,Net Banking,546
65c2c37e-39df-40bc-9a8b-ff3fc29f0ec4,20-09-2024,23430,Debit Card,789
b13019e6-2715-4e18-a0a3-44fe4186c3a1,16-04-2021,41255,Net Banking,915
054ced99-ea14-4842-9b54-39043fa0ad65,04-11-2021,44135,UPI,157
d6ebeeab-1237-491f-9e4a-df2d9b6d3e4c,10-06-2022,10254,Debit Card,212
3c41b6a7-bfe9-44c1-94d7-d2c6f12ede0b,28-07-2020,16116,Credit Card,27
658cda4c-f8e8-48b7-bfac-869e12e60791,16-01-2020,27138,Credit Card,799
de2dfa43-0c4c-4f2b-a939-8f53c03099a0,05-02-2021,7239,Net Banking,978
47f19032-a787-49a8-80a7-c320b0dd30cf,12-05-2022,4394,Net Banking,951
4d087daf-f1ae-435f-96f5-acf2309d84a7,11-01-2021,12275,Debit Card,207
7f9b0610-5de0-4bf7-98fe-a6a41e881d47,06-10-2022,15844,Cash,278
2f41dc59-dde5-4a5c-a427-0171ba21a97c,12-03-2020,12416,Debit Card,791
d5d85125-ee68-466d-98e7-8608c811d774,17-07-2022,18412,Debit Card,899
130e7e7d-4026-4264-a9d6-09f677a62331,13-02-2023,45045,Cash,127
ef6dc5a2-31ca-41b4-8907-d26d9dac7f6c,13-07-2021,41874,Cash,27
3e4b5827-154b-4927-a5d3-d5b0a744dfae,15-09-2020,22754,Debit Card,390
52261d5a-56b3-4e0c-bb23-96e73bc32b87,11-04-2020,3412,Cash,409
447b77ac-e611-4770-adc5-2fd72acfb0d0,02-01-2023,10733,Cash,605
6292e125-f78d-4458-9b00-62e96fb55b0d,21-02-2021,40910,Credit Card,993
d1f233e3-a624-4707-aff7-9c6e2d6d10ed,29-05-2023,9580,UPI,742
2b1448c1-a01f-464d-9b0b-0a077b15276d,26-07-2024,26308,Debit Card,775
4fa3a1b1-e433-4b9b-80b7-bcbd301ff185,19-04-2022,11272,Cash,759
b9bef8c1-a79f-42eb-af20-8c58fabe0e4f,13-03-2022,30638,Net Banking,426
da0bfe22-0a29-48c6-b638-3ada34b14fd2,13-05-2020,10358,Credit Card,819
4d102dc3-f56e-4632-a61e-d26bbfe14760,19-06-2024,25839,Cash,262
99b980c0-5754-4cfa-9c32-bebb4835b216,15-10-2023,25928,Cash,17
66cc8325-e60b-438c-b845-993006e92d72,14-10-2023,1356,Cash,410
d0fe4973-c903-47af-a630-6c21a9c0cf59,23-06-2023,48117,Credit Card,364
0275d362-a788-48be-9b1d-97ecbac087e3,24-05-2024,18659,Net Banking,857
df9bf97d-807e-4096-9886-089c8d728d43,02-05-2023,4200,Net Banking,235
a519aec4-acd3-4ffe-98ba-b140bdcb721b,18-07-2020,49986,Credit Card,667
9036157e-1eb6-4973-86db-a98fed9e9d06,17-10-2023,32536,Cash,897
5ab037c1-c73b-4d14-8bd1-6516ecc8638f,10-06-2023,24097,Net Banking,748
e0b22b39-ec2b-44e5-bf3d-cb8d75b00999,03-05-2024,32721,Net Banking,47
bc3b0ff2-294b-465f-8b25-bc25edfdee78,12-07-2023,7896,Debit Card,182
86259ea2-6653-4a63-a617-490418e9308b,23-05-2021,28664,Debit Card,532
32212f69-1b74-4a15-aac5-8720f5cf4776,04-08-2024,8632,Cash,781
24f2cb70-5f00-41c7-a309-6f9127933171,08-05-2023,2911,UPI,822
4bffe443-8f52-459d-ba04-e3dbd77c07a6,13-11-2020,11281,Net Banking,381
10c6d177-faab-452d-9e67-ff4891eaa5a5,21-12-2019,31260,Debit Card,430
118b672f-2140-40fd-964f-90c6d7a05ab0,14-05-2022,9449,UPI,989
5a700d3d-4725-4040-a533-ee6b2b2a2315,01-04-2021,8418,Debit Card,374
8db70657-411e-43b5-bb02-7a7147c2c4fc,16-10-2024,44075,Credit Card,806
eef0d89c-9774-4f66-b007-1325f9f991c8,28-12-2023,8956,Cash,209
ca4df66a-ae8b-4cda-bcd3-3967f0ecc2bf,04-12-2022,15997,Net Banking,931
cab68cc9-e5ec-406e-9f0b-148bc7250d3a,12-06-2024,42230,UPI,329
3b7d535b-8491-499b-9464-ca1687d3f97d,20-07-2020,2395,Credit Card,340
b1f76f6f-b578-4b16-aa3e-a1132cae814e,18-04-2020,2396,Cash,36
c2b4f277-549e-43f0-9016-8276493850dc,06-08-2020,37013,Debit Card,936
7e3af7e5-e378-44de-8156-70270465f6fb,05-06-2022,20975,UPI,387
fccff99f-7905-4b7a-93db-ca33239bea62,04-05-2020,38363,UPI,174
c367e27c-46bb-4cdd-b6f5-0879b1586bda,14-03-2020,8750,Credit Card,358
2aac70c4-49e4-4462-a53b-24055286124c,19-01-2020,44962,Credit Card,430
cfae2d82-c5ff-498a-8323-12dad3598447,14-04-2024,49421,Credit Card,992
ed42f0f6-734f-40cd-8207-1898a8b6d64a,29-01-2021,24309,Cash,877
a0d236cc-2e87-4c37-8c38-786b5f83109f,24-09-2022,45009,Cash,138
40f93794-4a7d-4670-a392-d9c0475e445f,29-04-2021,42989,Credit Card,319
dbac216a-69a7-401c-9225-b34746412236,08-08-2021,24336,Net Banking,132
c019d10f-4165-4cd5-b9ff-4399b279a438,16-03-2020,16821,UPI,375
19a49dfa-bec5-43bc-a345-654a4be071a2,04-02-2023,47888,Credit Card,490
faf38db6-a155-4354-97cf-44db13217e6e,25-09-2022,25147,UPI,201
5e513c0c-ff13-4988-902a-73098c01f482,16-08-2020,7166,UPI,133
d5ca30a7-09eb-4195-82be-8ffe65cc3c13,14-10-2020,40467,Debit Card,231
0ce593ee-fea8-49a1-a1c8-b716b41a595c,16-11-2023,33301,Credit Card,735
86161624-ecd6-47f8-8e6d-3d13798ced86,27-04-2023,20788,UPI,108
a16bb02b-a270-4f39-a426-2dc86e7dd587,18-07-2024,13239,Net Banking,190
676bfa10-4cb9-44c8-b143-47782222f2ff,04-03-2021,36771,Net Banking,337
1748d152-4a2d-46d5-af27-93ca92735379,26-07-2022,35813,Cash,685
406d7db3-937d-4114-8ba8-f1c79a365a9b,24-10-2020,29948,UPI,592
d93e3c7a-113c-4454-8dec-8ef7d4bf5042,11-07-2022,49395,Net Banking,779
d2fbae16-55a0-4fbb-a7e7-11e32b455713,04-02-2021,45077,Net Banking,433
e3b84355-7f8d-4836-8191-a620f52d2b8c,06-02-2024,19364,Debit Card,594
a7dc8a8d-c199-4347-ba56-8114b85c125e,04-03-2024,37084,Credit Card,766
e7fa2dca-cbe7-491b-849d-37c580f0fc21,10-01-2020,45395,Cash,648
fa368afc-98e1-467b-acc2-d3248c596230,28-02-2020,3353,Debit Card,187
fd3fa601-d7cd-48b3-bd7e-ed38c6f02f74,10-06-2022,1702,Credit Card,856
33d37937-0bd5-436e-8e26-1522847fc3f4,07-05-2023,39944,Debit Card,407
0b4bb931-986c-4d1a-9243-98e676336485,05-01-2020,16804,UPI,493
7e3eadd6-44ef-4221-959f-963fda1e6bab,27-11-2022,24708,Net Banking,193
41a1351a-0293-4717-a336-bd6ff634c67d,19-02-2022,31807,UPI,416
18c06139-9eee-4804-b118-d664ed26d291,14-05-2023,23153,Debit Card,465
4365299e-5a10-4507-a862-29b0dc48303f,06-08-2024,31444,UPI,451
9fda17d2-020e-4828-b40e-75df9b6249ef,03-01-2020,6773,Net Banking,672
335dd520-f033-49bc-9b4b-bc9dc28841e3,24-12-2022,38657,Net Banking,346
b024a3ed-86b6-48c8-8720-0b05de30b97d,02-03-2020,49838,Debit Card,262
89429887-f1e4-416c-bf52-8ad7250b736b,09-02-2024,17708,Cash,791
5c35ed90-8f9d-4a8f-ab9d-14c43623872a,11-05-2022,27896,Credit Card,685
df4b4b0b-a8d5-47e1-8d79-f9fb36031b8e,17-10-2024,42955,UPI,270
8b6940de-359a-433f-89d8-d7c348776b29,24-08-2022,4093,Net Banking,437
0026ba49-9be3-4f6d-b2e2-ca4fde4e6c26,17-07-2020,32472,UPI,130
f134ab24-4c6d-4d1b-ad86-ca44075c99eb,03-11-2023,5635,Cash,850
45aa3c95-0d9b-4e25-9a68-33fc3ced045b,04-12-2019,6446,UPI,730
91b9c134-23f8-4b67-9223-2af0e90f1314,03-01-2022,15490,Net Banking,315
2d867755-3d2d-4d42-8ad6-b673567146e6,14-11-2020,23176,UPI,963
39560b75-ced6-4b06-a6d7-3770a85e871d,23-03-2020,5065,UPI,187
08311d55-2f55-4dc9-9e26-e0f059f7c65b,17-03-2022,20480,UPI,200
65d0e5f8-525b-4ccc-abd0-b1f554d8df6d,18-11-2023,7944,Debit Card,795
e0840063-3156-4baa-a5cb-cc06dd612904,05-08-2021,1819,Net Banking,539
6b145d3b-3e81-45fa-9bc6-89555ab4b2bf,27-12-2019,30446,Debit Card,577
c09d8896-ff8d-4ac7-9723-d6d42b57a04e,04-04-2024,43136,UPI,49
957d6503-1864-4973-aec7-877bd36f0b28,19-07-2023,40213,Net Banking,553
9da6cfc4-9863-4cad-9456-84763bcbcf9f,22-07-2024,12291,UPI,171
c692dfc6-4445-423a-bb3b-158891b24d58,03-06-2024,19349,Credit Card,697
91c1004c-dd4d-4c04-8b49-45077e7a4c93,22-07-2023,9116,UPI,232
d34c998b-4538-4c60-884b-a965976aa8c3,15-08-2022,42319,Debit Card,554
d9dd2378-64ce-4cfb-9eb9-74db31dfacd8,18-11-2020,47167,UPI,435
74771e63-c038-4b18-aec2-27bd0fadd970,02-02-2023,43056,Net Banking,51
7bec730c-dc7e-4c05-a8ba-f836a5775206,17-09-2021,47994,Cash,304
0de56948-5a54-49d3-a730-93c6bdeaaca4,04-03-2021,20099,UPI,996
71bd0a7f-8b75-4a71-a302-b00ea7acf5fe,17-03-2021,21642,Cash,480
1894592e-0d8f-45ad-837c-6f9c6615bbad,30-03-2024,16774,Net Banking,1
d1d0c977-2055-430d-86a9-a191c2432114,19-12-2021,4669,UPI,685
e0c63f9a-5c77-4cdf-b2b4-dea55e171cc9,26-04-2022,16269,UPI,609
0702676f-79e6-4c64-b886-7b5ea3ff0fad,14-10-2020,48005,Credit Card,774
ce34c0e6-3594-4dcb-bf78-2ee872fdb4a6,13-10-2021,21108,Debit Card,493
abc78933-105c-475c-b4bc-29e19ec3b08d,06-10-2021,41300,Debit Card,401
19786d4c-8368-4b01-a39c-b9a813ea4478,08-06-2021,39529,Cash,401
e173a751-ccc5-4295-ad0a-0ca097b6d1d4,16-07-2022,29979,Debit Card,855
df8b48f8-55e4-4275-bfd4-f57d75725b3b,01-07-2024,18170,Debit Card,987
da5841fe-af77-4cac-ab65-6597baebd16f,07-04-2020,47503,Debit Card,915
7bc6aaf3-8e3c-4924-8232-bce5319595d3,16-04-2021,20671,UPI,968
038ee127-1254-4de6-b14a-18f46f755c1e,06-06-2020,33944,Debit Card,455
db61b6a7-ccdd-4474-be2f-05a64401053e,23-04-2020,7978,Net Banking,779
f98e17fd-aed2-475f-a0ef-77e31b9d32fc,21-08-2021,17046,Credit Card,534
8306c0b9-8948-4e41-b2cb-8b4ebad8bd22,21-11-2023,16247,Credit Card,791
f86b6619-22ab-4433-b13e-19d83b2c0ac0,09-11-2023,31799,Cash,238
5d2921d0-92a6-4d0f-af65-6edaf42df89c,06-12-2019,33361,Net Banking,842
4a3a5d1e-34fc-4aca-b448-b85f8d866282,16-01-2020,7118,UPI,466
6f9b7e3b-12da-4aff-92f8-4018f16aa14b,04-01-2021,8530,Net Banking,897
8af436e2-8f85-4056-8828-72deb22bf0bd,31-10-2021,14333,Credit Card,391
d83a328f-8f73-4405-91ee-43f0f737b510,17-08-2021,42061,Net Banking,116
8a2a0547-fda6-4d98-8436-f0e10a06d7dc,03-07-2022,31718,Cash,600
d5944971-aa01-43fb-8cd9-37cb377a4513,02-06-2024,9254,Cash,777
5a8a731c-4d85-4ba8-86fc-f938a2951800,27-12-2020,15264,UPI,106
c6e7c7e3-4628-4a13-bca9-a9d24784204f,28-06-2021,5340,UPI,983
0482c3a7-4ff9-4a3d-bcf3-b35e246f6cd0,13-08-2022,30353,Net Banking,248
540bbb1e-8acc-427b-a44b-c63e908f22b3,01-01-2020,43599,Cash,857
04c8b9da-7f21-4498-a84c-05a2311f8c0d,08-07-2023,35378,Cash,432
6863cd64-bc77-4638-82d4-f0f80bcfba10,13-04-2021,3776,Credit Card,886
3bf38b7e-4df9-472a-be74-91505889c27c,15-10-2023,38727,Net Banking,927
a2819646-adfd-44d8-a0da-7c71607b9e2d,10-06-2022,13332,UPI,337
d1c5c64c-f6db-4df5-bb15-e48489242a98,03-07-2020,21563,Net Banking,366
4543e4be-acc5-4093-901c-7b50e1d8ca31,13-12-2022,5072,Credit Card,731
2669ea21-5232-486c-9b26-19cb3aa98d26,30-10-2023,40494,Debit Card,600
ca75427b-e039-404e-bfe9-bc9a6b19c040,03-04-2020,25254,UPI,445
c5fd8417-5dd6-4def-8901-18098aaedf14,15-02-2024,33616,Credit Card,800
110d91bc-5545-4178-8c94-63dc949912d9,26-04-2024,41487,Cash,575
bd3c4233-0fcd-4950-a969-5753d7422acf,08-07-2021,30725,UPI,385
10426fcf-2b59-491e-ac4f-67400a06d31c,23-03-2021,30725,Cash,44
cf62eb9c-3dfb-4295-b059-40fd819a2068,13-02-2024,30481,UPI,859
b77dbb26-910b-4820-a707-1fd7f9a85385,23-02-2023,39886,Credit Card,590
43c3f6f0-dade-499c-b3ff-c10df313e867,08-02-2020,5651,Debit Card,370
1e14eb72-5d12-4adf-b607-55de4cd01cc5,17-01-2022,29426,UPI,432
a94aab49-0426-4aad-b8e6-c9c63b152fc8,13-08-2020,40949,Credit Card,356
640b5c7e-c8a0-4253-af5a-16bb130dfa98,15-01-2023,32707,Cash,873
59baa57d-28cf-43ee-92f3-d09e13b46257,26-08-2020,23576,UPI,39
4b2abc4e-ea2c-4a28-a21d-3881d20930ec,15-06-2022,47070,Cash,686
e8af36de-cf6b-4068-becf-84c69dd1de41,18-09-2021,45496,Debit Card,581
5df20370-10f7-4ddd-8690-b7ed30021cca,16-09-2022,9856,Net Banking,102
760ed0e8-2e26-4a12-87f5-16452645b31b,07-03-2022,15322,Cash,822
14ac9628-e419-4200-8c7c-75156fdd53e4,03-09-2021,2390,Cash,870
fcd69fa6-3ec7-44cf-9025-32c51a4d56db,23-05-2022,44656,Net Banking,839
7a44b2bb-e761-42d4-96bd-cc96276917bd,11-10-2024,34468,Net Banking,997
997143ff-6f41-40e9-b092-1e03fd383bdb,03-10-2020,48314,Net Banking,457
6f4d5471-9280-4d45-87f0-cafeed67295c,30-01-2024,39402,Net Banking,470
3e522c6e-fc7d-493f-babf-3f47cf11c6b6,02-09-2024,35256,Net Banking,788
49da2eaa-2bf5-44ee-b617-6da62c5c0d38,01-02-2021,39888,Debit Card,572
30dc6da8-7a4b-4606-aaa4-f9127069349c,02-06-2022,38770,UPI,664
defec5e1-932a-4fa8-b9f5-49d54ae76001,29-09-2022,16772,Cash,772
67111932-623d-4a8d-a8ca-ad054998eea3,26-06-2022,18078,Debit Card,865
1a6363d3-daf0-4623-a03e-9e8191d12389,27-08-2023,25492,Credit Card,342
68765575-d9ff-41d8-9820-15275644b20c,28-03-2022,18238,UPI,758
297e34f2-f1f2-4410-8129-f4df17636b6e,20-05-2023,40453,Debit Card,325
c7dd727e-a4db-4c25-8002-a8840f45300a,24-04-2022,41605,Credit Card,937
b5c7e401-4556-4b0a-875d-1776c26a2245,12-10-2021,36375,Cash,321
79275875-4340-4f14-ab8a-a34f84a72024,20-06-2021,31468,Debit Card,775
41fe2de5-4c8d-4fd3-bc20-b855b2b60941,06-10-2021,19752,Net Banking,877
89ced927-663a-47c7-88f6-e7caba81bcec,13-04-2020,35662,Net Banking,346
8593e4b2-6b0d-44ff-98bf-652c2f11b0ef,12-02-2022,40489,Net Banking,773
c5745004-ccac-4efb-abde-2989a2b3eb5b,09-12-2019,8802,Debit Card,331
f8b83989-3caf-402e-8bc6-0417dccc1901,25-08-2021,1780,Debit Card,596
3d50f70f-23ab-4c1b-899b-c5c80a5fa632,06-03-2020,16216,UPI,718
58fb675d-2b60-4318-bad0-0b81515e940a,07-09-2022,32473,Net Banking,775
2f5c733c-3e26-47f9-b24e-1d11c17a7875,17-06-2024,28436,Debit Card,408
fc90624c-09e6-4899-a778-fcf26ea9b0d5,29-06-2020,31305,Credit Card,204
e954b63f-ccbe-4f9f-96b1-5484d17fc790,24-01-2024,5575,UPI,937
72425efe-beac-4713-99be-cddb2aaf0108,22-10-2020,43970,Cash,873
cd812f3b-e3c9-4135-9735-0f0726a86b92,13-11-2022,13905,Net Banking,546
f88684d5-32be-4091-9876-0a1944315614,03-03-2024,18336,Debit Card,944
ef96310f-061e-4a0d-969d-afffbdc4b5ce,11-10-2022,19877,Net Banking,629
0f775dcd-3dc8-4111-9871-b7e388ab39dd,23-10-2021,28935,Credit Card,332
d41b2d89-7b24-4a81-ad51-be0cd42ad552,21-09-2022,49973,Cash,846
47fa5ecc-e508-4f47-87bd-48d3aa8243bb,30-10-2019,2998,UPI,159
20addf72-d499-4731-86a0-ba743ccb7297,17-06-2023,33709,Net Banking,27
06da37d9-dbee-4275-a1af-eddd9b8238a4,13-11-2020,25230,Debit Card,252
15fdea96-45c5-4cb2-9f54-c7a1bca3472f,04-02-2021,43882,Cash,664
49d5ae25-9204-4617-a761-913bf7fdb387,14-11-2022,40765,Debit Card,13
1297c07a-aeb3-43f1-867f-322fafb16834,10-05-2024,15543,Credit Card,879
4b58b2a6-f797-4474-88a2-e3311695eceb,01-02-2020,30999,Cash,425
dc5343bf-46cc-453f-ba48-1cfce0257a65,24-02-2022,28260,UPI,197
4366fc2c-dc7d-49ae-8d59-8ad710a638aa,03-05-2020,21204,UPI,595
9cad4bf0-e4f5-4bdb-a40a-5f27e0522db3,24-08-2024,20581,UPI,910
030566e7-a69e-42cd-a30a-138e51acfa49,10-12-2021,45215,Cash,765
3b9ddc27-3aea-40e0-b0b6-e993378c4c4b,05-11-2021,13813,Net Banking,823
d0b3686a-3f28-4569-bf0c-996da316f72a,29-07-2023,40285,Cash,380
0bec6f71-e679-4ea3-b180-53a53e2f5c6e,20-06-2021,18861,Debit Card,328
60385d6d-9f85-4704-81ee-59fb88151c69,30-10-2021,27478,Credit Card,982
e9273b99-de23-45c7-b197-ceab53f0308f,15-08-2021,34967,Net Banking,881
a1c36625-c01e-4003-bbbb-ab9c4cb2e19b,16-05-2020,41545,Debit Card,815
8e17611a-603e-446d-8424-528131f2e254,20-04-2021,27376,Debit Card,99
c2d7bfaf-49ee-48e4-aebb-72220d121079,17-07-2021,49070,UPI,726
de7dfad6-090a-4e06-ae28-b34ab4cb0766,24-04-2024,24311,Net Banking,108
11c65e95-a56f-4206-b546-a74b0e1a716f,16-01-2023,40555,UPI,234
f3b6115a-1f84-4bc8-83d8-3765de2ceefe,21-10-2022,36285,UPI,841
5ee2893b-a29d-4ec4-9f1e-a1ea5028c93b,30-08-2022,49269,Cash,276
d57724df-d5cf-43b8-acba-2030da13642a,26-03-2023,29139,Credit Card,472
fdb7180a-5e0f-4cef-8581-2a90e080c9a1,29-06-2024,31321,Cash,606
5e401c89-f8a3-4d0b-88bd-9a1e11ed85a9,14-09-2022,22373,Debit Card,23
24e4652f-5518-4943-ba77-cac56bf5121d,22-04-2020,28438,UPI,666
717607bc-4f5e-402d-a7ca-380a41e709c4,17-02-2021,3820,Net Banking,489
c6963f42-9288-4e98-9b2d-28a9428054a4,18-12-2020,43511,Debit Card,66
c3df01b3-5f36-4ede-9cdb-bd2c3d11085a,20-11-2019,34418,Credit Card,978
c0108f02-6eb4-467e-95c2-f1c86c497ab9,27-04-2024,36225,UPI,259
dc2da144-2477-4da5-b0c9-1a26ecf24a32,16-12-2019,47420,Credit Card,731
